onset	duration	trial_type
0.104	0.3	error -10
177.204	0.3	error -10
571.52	0.3	error -10
644.452	0.3	error -10
797.684	0.3	error -10
1506.74	0.3	error -10
1589.584	0.3	error -10
2070.744	0.3	error -10
2145.668	0.3	error -10
2305.484	0.3	error -10
2464.948	0.3	error -10
2861.508	0.3	error -10
3021.796	0.3	error -10
3181.424	0.3	error -10
3342.08	0.3	error -10
3580.832	0.3	error -10
3741.492	0.3	error -10
3901.948	0.3	error -10
4062.824	0.3	error -10
4627.876	0.3	error -10
4632.74	0.3	error -10
4787.208	0.3	error -10
4949.28	0.3	error -10
5348.976	0.3	error -10
5509.664	0.3	error -10
5669.476	0.3	error -10
6230.688	0.3	error -10
7034.196	0.3	error -10
7518.472	0.3	error -10
7523.208	0.3	error -10
7752.784	0.3	error -10
7913.848	0.3	error -10
8313.28	0.3	error -10
8712.128	0.3	error -10
9278.8	0.3	error -10
10010.024	0.3	error -10
10090.956	0.3	error -10
10251.04	0.3	error -10
10414.448	0.3	error -10
10656.636	0.3	error -10
10819.48	0.3	error -10
10982.472	0.3	error -10
11224.016	0.3	error -10
11789.384	0.3	error -10
11951.504	0.3	error -10
12192.648	0.3	error -10
12676.04	0.3	error -10
12680.996	0.3	error -10
12757.756	0.3	error -10
13081.82	0.3	error -10
13244.412	0.3	error -10
13569.724	0.3	error -10
13810.708	0.3	error -10
14135.048	0.3	error -10
14298.46	0.3	error -10
14540.08	0.3	error -10
14702.372	0.3	error -10
14945.584	0.3	error -10
15351.62	0.3	error -10
15513.872	0.3	error -10
15676.456	0.3	error -10
15838.464	0.3	error -10
16002.124	0.3	error -10
16163.736	0.3	error -10
16327.196	0.3	error -10
16813.164	0.3	error -10
16976.024	0.3	error -10
17139.432	0.3	error -10
17300.316	0.3	error -10
17868.784	0.3	error -10
17873.556	0.3	error -10
18110.18	0.3	error -10
18676.904	0.3	error -10
19076.712	0.3	error -10
19478.156	0.3	error -10
19641.168	0.3	error -10
19882.732	0.3	error -10
20044.772	0.3	error -10
