onset	duration	trial_type
0.104	0.3	error -10
0.448	0.3	error -10
267.128	0.3	error -10
271.488	0.3	error -10
650.936	0.3	error -10
806.984	0.3	error -10
1199.812	0.3	error -10
1358.06	0.3	error -10
1752.384	0.3	error -10
1911.436	0.3	error -10
2306.52	0.3	error -10
2863.492	0.3	error -10
2868.156	0.3	error -10
3257.036	0.3	error -10
3415.364	0.3	error -10
3653.376	0.3	error -10
3814.268	0.3	error -10
4212.948	0.3	error -10
4374.204	0.3	error -10
4775.616	0.3	error -10
4936.3	0.3	error -10
5418.68	0.3	error -10
5423.212	0.3	error -10
5578.88	0.3	error -10
5739.944	0.3	error -10
6137.208	0.3	error -10
6297.656	0.3	error -10
6535.928	0.3	error -10
6695.968	0.3	error -10
6856.032	0.3	error -10
7093.48	0.3	error -10
7253.532	0.3	error -10
7332.288	0.3	error -10
7731.42	0.3	error -10
8053.92	0.3	error -10
8058.596	0.3	error -10
8212.684	0.3	error -10
8614.16	0.3	error -10
8772.4	0.3	error -10
9173.424	0.3	error -10
9334.696	0.3	error -10
9733.904	0.3	error -10
9894.928	0.3	error -10
10133.508	0.3	error -10
10611.172	0.3	error -10
10615.672	0.3	error -10
10691.188	0.3	error -10
11091.584	0.3	error -10
11252.388	0.3	error -10
11652.552	0.3	error -10
11813.024	0.3	error -10
12215.152	0.3	error -10
12376.824	0.3	error -10
12778.244	0.3	error -10
13101.12	0.3	error -10
13105.792	0.3	error -10
13261.292	0.3	error -10
13501.692	0.3	error -10
13744.372	0.3	error -10
13906.468	0.3	error -10
14309.116	0.3	error -10
14471.448	0.3	error -10
14873.524	0.3	error -10
15036.028	0.3	error -10
15683.812	0.3	error -10
15688.572	0.3	error -10
15922.752	0.3	error -10
16161.18	0.3	error -10
16321.684	0.3	error -10
16722.532	0.3	error -10
16882.384	0.3	error -10
17279.24	0.3	error -10
17439.308	0.3	error -10
17677.344	0.3	error -10
17836.572	0.3	error -10
18401.496	0.3	error -10
18406.42	0.3	error -10
18799.84	0.3	error -10
18961.14	0.3	error -10
19197.096	0.3	error -10
19357.516	0.3	error -10
19759.84	0.3	error -10
19922.072	0.3	error -10
20159.724	0.3	error -10
20322.352	0.3	error -10
20966.896	0.3	error -10
20971.472	0.3	error -10
1.268	1	error -100
