onset	duration	trial_type
0.104	0.3	error -10
222.212	0.3	error -10
378.44	0.3	error -10
615.408	0.3	error -10
1176.728	0.3	error -10
1181.516	0.3	error -10
1335.972	0.3	error -10
1495.604	0.3	error -10
1657.028	0.3	error -10
2053.792	0.3	error -10
2213.22	0.3	error -10
2451.828	0.3	error -10
2612.228	0.3	error -10
2773.684	0.3	error -10
3013.252	0.3	error -10
3094.684	0.3	error -10
3574.3	0.3	error -10
3578.876	0.3	error -10
3893.664	0.3	error -10
4212.628	0.3	error -10
4372.844	0.3	error -10
4770.46	0.3	error -10
4930.692	0.3	error -10
5090.884	0.3	error -10
5250	0.3	error -10
5487.84	0.3	error -10
5648.052	0.3	error -10
6207.612	0.3	error -10
6212.36	0.3	error -10
6603.524	0.3	error -10
6762.94	0.3	error -10
7159.556	0.3	error -10
7319.592	0.3	error -10
7719.276	0.3	error -10
7880.088	0.3	error -10
8279.452	0.3	error -10
8680.52	0.3	error -10
8756.92	0.3	error -10
8992.292	0.3	error -10
9551.588	0.3	error -10
9952.416	0.3	error -10
10113.816	0.3	error -10
10515.024	0.3	error -10
10676.644	0.3	error -10
11401.276	0.3	error -10
11637.964	0.3	error -10
11799.396	0.3	error -10
12200.584	0.3	error -10
12362.036	0.3	error -10
12683.076	0.3	error -10
12844.2	0.3	error -10
13084.808	0.3	error -10
13323.6	0.3	error -10
13484.052	0.3	error -10
13964.92	0.3	error -10
13969.696	0.3	error -10
14046.684	0.3	error -10
14447.14	0.3	error -10
14608.56	0.3	error -10
15008.824	0.3	error -10
15169.872	0.3	error -10
15569.676	0.3	error -10
15726.892	0.3	error -10
15966.884	0.3	error -10
16128.44	0.3	error -10
16611.932	0.3	error -10
16616.672	0.3	error -10
16772.496	0.3	error -10
17095.828	0.3	error -10
17255.876	0.3	error -10
17657.692	0.3	error -10
17818.844	0.3	error -10
18058.852	0.3	error -10
18220.088	0.3	error -10
18619.84	0.3	error -10
19103.152	0.3	error -10
19180.376	0.3	error -10
19342.224	0.3	error -10
19743.02	0.3	error -10
19904.388	0.3	error -10
20304.964	0.3	error -10
20465.112	0.3	error -10
20626.144	0.3	error -10
20785.984	0.3	error -10
21757.108	0.3	error -10
21989.172	0.3	error -10
22149.048	0.3	error -10
22631.28	0.3	error -10
23269.144	0.3	error -10
23429.544	0.3	error -10
23589.964	0.3	error -10
23829.252	0.3	error -10
24312.32	0.3	error -10
24389.344	0.3	error -10
24550.708	0.3	error -10
24790.536	0.3	error -10
24951.592	0.3	error -10
25351.556	0.3	error -10
25512.18	0.3	error -10
25911.648	0.3	error -10
26072.432	0.3	error -10
26310.832	0.3	error -10
26471.452	0.3	error -10
26951.22	0.3	error -10
26956	0.3	error -10
27031.848	0.3	error -10
27431.396	0.3	error -10
27592.592	0.3	error -10
27990.68	0.3	error -10
28151.104	0.3	error -10
28550.86	0.3	error -10
28711.776	0.3	error -10
