onset	duration	trial_type
0.104	0.3	error -10
327.572	0.3	error -10
403	0.3	error -10
483.856	0.3	error -10
643.096	0.3	error -10
883.364	0.3	error -10
1042.964	0.3	error -10
1280.464	0.3	error -10
1441.72	0.3	error -10
1603.332	0.3	error -10
1844.208	0.3	error -10
2005.636	0.3	error -10
2406.78	0.3	error -10
2809.408	0.3	error -10
2814.376	0.3	error -10
2968.664	0.3	error -10
3130.68	0.3	error -10
3531.12	0.3	error -10
3692	0.3	error -10
4091.352	0.3	error -10
4251.776	0.3	error -10
4412.156	0.3	error -10
4650.316	0.3	error -10
4810.72	0.3	error -10
4971.152	0.3	error -10
5529.396	0.3	error -10
5534.108	0.3	error -10
5610.304	0.3	error -10
5849.152	0.3	error -10
6169.208	0.3	error -10
6329.236	0.3	error -10
6727.832	0.3	error -10
6886.272	0.3	error -10
7124.48	0.3	error -10
7285.92	0.3	error -10
7924.484	0.3	error -10
7929.276	0.3	error -10
8407.98	0.3	error -10
8569.344	0.3	error -10
8809.196	0.3	error -10
8970.632	0.3	error -10
9372.888	0.3	error -10
9534.464	0.3	error -10
9934.88	0.3	error -10
10096.712	0.3	error -10
10498.62	0.3	error -10
10503.352	0.3	error -10
10580.328	0.3	error -10
11061.128	0.3	error -10
11222.172	0.3	error -10
11460.988	0.3	error -10
11621.604	0.3	error -10
12020.12	0.3	error -10
12180.912	0.3	error -10
12341.356	0.3	error -10
12579.7	0.3	error -10
12740.132	0.3	error -10
13139.628	0.3	error -10
13144.4	0.3	error -10
13220.816	0.3	error -10
13942.552	0.3	error -10
14104.36	0.3	error -10
14506.332	0.3	error -10
14828.504	0.3	error -10
14989.916	0.3	error -10
15391.068	0.3	error -10
15793.508	0.3	error -10
15798.296	0.3	error -10
15953.3	0.3	error -10
16115.74	0.3	error -10
16357.248	0.3	error -10
16519.692	0.3	error -10
16681.14	0.3	error -10
16922.74	0.3	error -10
17084.804	0.3	error -10
17326.244	0.3	error -10
17488.044	0.3	error -10
17649.912	0.3	error -10
17811.948	0.3	error -10
18376.84	0.3	error -10
18617.268	0.3	error -10
18779.724	0.3	error -10
18941.144	0.3	error -10
19182.32	0.3	error -10
19344.536	0.3	error -10
19506.768	0.3	error -10
19747.624	0.3	error -10
19909.824	0.3	error -10
20312.028	0.3	error -10
20473.996	0.3	error -10
21038.544	0.3	error -10
21043.116	0.3	error -10
21437.332	0.3	error -10
21598.428	0.3	error -10
21999.504	0.3	error -10
22160.732	0.3	error -10
22560.824	0.3	error -10
22722.112	0.3	error -10
22960.7	0.3	error -10
23120.516	0.3	error -10
23683.332	0.3	error -10
23688.148	0.3	error -10
24080.352	0.3	error -10
24240.552	0.3	error -10
24641.172	0.3	error -10
24801.264	0.3	error -10
25201.908	0.3	error -10
25362.508	0.3	error -10
25602.728	0.3	error -10
25763.568	0.3	error -10
26243.092	0.3	error -10
26247.876	0.3	error -10
26324.276	0.3	error -10
26724.228	0.3	error -10
27287.608	0.3	error -10
27449.248	0.3	error -10
27611.08	0.3	error -10
27851.7	0.3	error -10
28013.396	0.3	error -10
28175.02	0.3	error -10
28415.464	0.3	error -10
28818.112	0.3	error -10
28822.844	0.3	error -10
28979.104	0.3	error -10
29140.336	0.3	error -10
