onset	duration	trial_type
0.104	0.3	error -10
84.716	0.3	error -10
237.564	0.3	error -10
393.268	0.3	error -10
552.356	0.3	error -10
938.808	0.3	error -10
1099.372	0.3	error -10
1260.016	0.3	error -10
1418.476	0.3	error -10
1578.344	0.3	error -10
1970.036	0.3	error -10
1974.404	0.3	error -10
2044.548	0.3	error -10
2203.432	0.3	error -10
2766.748	0.3	error -10
2928.436	0.3	error -10
3090.152	0.3	error -10
3251.376	0.3	error -10
3412.672	0.3	error -10
4533.548	0.3	error -10
4537.948	0.3	error -10
4613.08	0.3	error -10
4773.564	0.3	error -10
4934.208	0.3	error -10
5094.484	0.3	error -10
5812.768	0.3	error -10
5895.508	0.3	error -10
6054.792	0.3	error -10
6452.868	0.3	error -10
6694.308	0.3	error -10
7098.256	0.3	error -10
7103.012	0.3	error -10
7179.772	0.3	error -10
7342.244	0.3	error -10
8233.228	0.3	error -10
8316.92	0.3	error -10
8478.136	0.3	error -10
8641.064	0.3	error -10
9046.052	0.3	error -10
9688.712	0.3	error -10
9693.248	0.3	error -10
9769.544	0.3	error -10
9930.432	0.3	error -10
10089.928	0.3	error -10
10251.716	0.3	error -10
10955.572	0.3	error -10
11096.396	0.3	error -10
11237.22	0.3	error -10
11446.824	0.3	error -10
11587.64	0.3	error -10
11732.336	0.3	error -10
12153.452	0.3	error -10
12157.576	0.3	error -10
12224.116	0.3	error -10
12434.536	0.3	error -10
12587.24	0.3	error -10
12742.548	0.3	error -10
13122.404	0.3	error -10
13275.448	0.3	error -10
13656.656	0.3	error -10
13802.704	0.3	error -10
14512.636	0.3	error -10
14516.564	0.3	error -10
14792.536	0.3	error -10
14938.572	0.3	error -10
15089.632	0.3	error -10
15301.952	0.3	error -10
15456.412	0.3	error -10
15614.124	0.3	error -10
16911.18	0.3	error -10
16915.3	0.3	error -10
17051.236	0.3	error -10
17193.848	0.3	error -10
17406.112	0.3	error -10
17566.008	0.3	error -10
17723.42	0.3	error -10
17880.684	0.3	error -10
18038.144	0.3	error -10
18565.612	0.3	error -10
18719.112	0.3	error -10
18872.592	0.3	error -10
19304.364	0.3	error -10
19308.516	0.3	error -10
19378.68	0.3	error -10
19522	0.3	error -10
20031.468	0.3	error -10
20175.02	0.3	error -10
20316.544	0.3	error -10
20958.264	0.3	error -10
21030.144	0.3	error -10
21253.768	0.3	error -10
21649.688	0.3	error -10
21654.24	0.3	error -10
21729.172	0.3	error -10
22441.872	0.3	error -10
22602.936	0.3	error -10
22764.176	0.3	error -10
22925.432	0.3	error -10
23086.664	0.3	error -10
24287.64	0.3	error -10
24292.416	0.3	error -10
24296.956	0.3	error -10
24451.048	0.3	error -10
24613.256	0.3	error -10
24773.916	0.3	error -10
26137.008	0.3	error -10
26298.9	0.3	error -10
26864.576	0.3	error -10
26869.092	0.3	error -10
26944.844	0.3	error -10
27106.7	0.3	error -10
28150.54	0.3	error -10
28312.128	0.3	error -10
28473.352	0.3	error -10
28632.82	0.3	error -10
28794.052	0.3	error -10
28955.556	0.3	error -10
29434.56	0.3	error -10
29439.136	0.3	error -10
29515.432	0.3	error -10
29677.12	0.3	error -10
29837.82	0.3	error -10
29999.96	0.3	error -10
30161.244	0.3	error -10
30320.928	0.3	error -10
30482.36	0.3	error -10
30642.672	0.3	error -10
30803.972	0.3	error -10
