onset	duration	trial_type
0.104	0.3	error -10
376.476	0.3	error -10
534.132	0.3	error -10
692.792	0.3	error -10
851.288	0.3	error -10
1247.044	0.3	error -10
1406.652	0.3	error -10
1803.932	0.3	error -10
2280.5	0.3	error -10
2285.244	0.3	error -10
2359.96	0.3	error -10
2596.612	0.3	error -10
2755.7	0.3	error -10
2992.472	0.3	error -10
3151.516	0.3	error -10
3546.932	0.3	error -10
3705.972	0.3	error -10
4100.528	0.3	error -10
4261.224	0.3	error -10
4819.652	0.3	error -10
5057.016	0.3	error -10
5217.856	0.3	error -10
5618.036	0.3	error -10
5779.128	0.3	error -10
6178.94	0.3	error -10
6338.84	0.3	error -10
6577.432	0.3	error -10
6737.272	0.3	error -10
7376.068	0.3	error -10
7380.6	0.3	error -10
7695.64	0.3	error -10
7855.34	0.3	error -10
8250.596	0.3	error -10
8409.88	0.3	error -10
8648.728	0.3	error -10
8731.252	0.3	error -10
9208.836	0.3	error -10
9369.856	0.3	error -10
9529.16	0.3	error -10
10090.508	0.3	error -10
10095.068	0.3	error -10
10171.468	0.3	error -10
10410.712	0.3	error -10
10571.976	0.3	error -10
10971.996	0.3	error -10
11133.204	0.3	error -10
11373.136	0.3	error -10
11534.348	0.3	error -10
11933.544	0.3	error -10
12092.004	0.3	error -10
12651.252	0.3	error -10
12655.996	0.3	error -10
12888.096	0.3	error -10
13047.94	0.3	error -10
13207.516	0.3	error -10
13445.16	0.3	error -10
13604.868	0.3	error -10
13841.876	0.3	error -10
14001.168	0.3	error -10
14394.98	0.3	error -10
14554.812	0.3	error -10
15189.088	0.3	error -10
15193.656	0.3	error -10
15427.176	0.3	error -10
15666.128	0.3	error -10
15904.756	0.3	error -10
16062.752	0.3	error -10
16221.024	0.3	error -10
16382.128	0.3	error -10
16617.532	0.3	error -10
16776.74	0.3	error -10
17173.84	0.3	error -10
17733.676	0.3	error -10
17738.468	0.3	error -10
17891.936	0.3	error -10
18130.912	0.3	error -10
18290.808	0.3	error -10
18850.264	0.3	error -10
19008.948	0.3	error -10
19247.548	0.3	error -10
19407.244	0.3	error -10
19807.848	0.3	error -10
20208.468	0.3	error -10
20213.188	0.3	error -10
20289.916	0.3	error -10
20766.872	0.3	error -10
20928.092	0.3	error -10
21327.176	0.3	error -10
