onset	duration	trial_type
0.104	0.3	error -10
103.244	0.3	error -10
570.476	0.3	error -10
575.188	0.3	error -10
646.52	0.3	error -10
801.06	0.3	error -10
955.536	0.3	error -10
1112.784	0.3	error -10
1270.64	0.3	error -10
1426.892	0.3	error -10
1819.996	0.3	error -10
1824.68	0.3	error -10
1898.628	0.3	error -10
2134.2	0.3	error -10
2291.416	0.3	error -10
2449.156	0.3	error -10
2840.732	0.3	error -10
2998.244	0.3	error -10
3155.728	0.3	error -10
3313.184	0.3	error -10
3469.024	0.3	error -10
3626.048	0.3	error -10
3861.22	0.3	error -10
4412.364	0.3	error -10
4417.052	0.3	error -10
4568.132	0.3	error -10
4725.392	0.3	error -10
5427.704	0.3	error -10
5583.904	0.3	error -10
5740.128	0.3	error -10
6128.132	0.3	error -10
6284.032	0.3	error -10
6439.64	0.3	error -10
6595.288	0.3	error -10
7059.748	0.3	error -10
7064.428	0.3	error -10
7137.112	0.3	error -10
7293.124	0.3	error -10
7448.772	0.3	error -10
7835.608	0.3	error -10
7991.084	0.3	error -10
8146.932	0.3	error -10
8302.788	0.3	error -10
8690.752	0.3	error -10
8847.428	0.3	error -10
9002.904	0.3	error -10
9551.78	0.3	error -10
9702.448	0.3	error -10
9859.34	0.3	error -10
10016.428	0.3	error -10
10404.984	0.3	error -10
10561.868	0.3	error -10
10718.304	0.3	error -10
11107.484	0.3	error -10
11264.024	0.3	error -10
11420.108	0.3	error -10
12122.956	0.3	error -10
12127.52	0.3	error -10
12275.836	0.3	error -10
12665.824	0.3	error -10
12745.148	0.3	error -10
13134.636	0.3	error -10
13369.676	0.3	error -10
13683.26	0.3	error -10
14073.056	0.3	error -10
14700.944	0.3	error -10
14932.524	0.3	error -10
15090.3	0.3	error -10
15247.732	0.3	error -10
15560.476	0.3	error -10
15717.884	0.3	error -10
16499.508	0.3	error -10
16656.712	0.3	error -10
16814.324	0.3	error -10
17205.356	0.3	error -10
17210.084	0.3	error -10
17675.16	0.3	error -10
18065.452	0.3	error -10
18221.128	0.3	error -10
18378.42	0.3	error -10
18923.408	0.3	error -10
19080.48	0.3	error -10
19160.96	0.3	error -10
19705.292	0.3	error -10
19710.2	0.3	error -10
19862.268	0.3	error -10
20330.696	0.3	error -10
20486.72	0.3	error -10
20643.384	0.3	error -10
20800.04	0.3	error -10
21187.124	0.3	error -10
21344.244	0.3	error -10
21500.268	0.3	error -10
21889.76	0.3	error -10
22441.432	0.3	error -10
22746.952	0.3	error -10
22903.776	0.3	error -10
23059.668	0.3	error -10
23291.084	0.3	error -10
23446.928	0.3	error -10
23603.184	0.3	error -10
23759.44	0.3	error -10
24145.848	0.3	error -10
24301.684	0.3	error -10
24457.372	0.3	error -10
24927.996	0.3	error -10
24932.536	0.3	error -10
25158.552	0.3	error -10
25315.232	0.3	error -10
25470.876	0.3	error -10
25859.868	0.3	error -10
26016.54	0.3	error -10
26172.2	0.3	error -10
26328.292	0.3	error -10
26483.196	0.3	error -10
26639.716	0.3	error -10
26795.792	0.3	error -10
27028.428	0.3	error -10
27493.032	0.3	error -10
27497.54	0.3	error -10
27570.908	0.3	error -10
27726.336	0.3	error -10
27881.976	0.3	error -10
28272.044	0.3	error -10
28426.132	0.3	error -10
