onset	duration	trial_type
21480.128	5.208	oLED
0.104	0.3	error -10
181.92	0.3	error -10
186.296	0.3	error -10
336.392	0.3	error -10
493.808	0.3	error -10
891.396	0.3	error -10
1051.088	0.3	error -10
1447.668	0.3	error -10
1528.172	0.3	error -10
1765.788	0.3	error -10
1925.272	0.3	error -10
2084.092	0.3	error -10
2640.996	0.3	error -10
2645.556	0.3	error -10
3035.828	0.3	error -10
3195.12	0.3	error -10
3590.808	0.3	error -10
3750.104	0.3	error -10
4067.152	0.3	error -10
4304.316	0.3	error -10
4702.484	0.3	error -10
5185.14	0.3	error -10
5344.064	0.3	error -10
5503.752	0.3	error -10
5742.96	0.3	error -10
5904.072	0.3	error -10
6065.112	0.3	error -10
6303.488	0.3	error -10
6464.572	0.3	error -10
6704.836	0.3	error -10
6865.452	0.3	error -10
7104.484	0.3	error -10
7264.96	0.3	error -10
7825.34	0.3	error -10
7829.812	0.3	error -10
7983.5	0.3	error -10
8382.184	0.3	error -10
8542.884	0.3	error -10
8941.064	0.3	error -10
9101.74	0.3	error -10
9499.72	0.3	error -10
9659.608	0.3	error -10
9818.82	0.3	error -10
10378.884	0.3	error -10
10383.384	0.3	error -10
10775.84	0.3	error -10
10935.512	0.3	error -10
11334.336	0.3	error -10
11495.228	0.3	error -10
11895.336	0.3	error -10
12056.208	0.3	error -10
12217.24	0.3	error -10
12938.924	0.3	error -10
12943.664	0.3	error -10
13177.644	0.3	error -10
13338.288	0.3	error -10
13738.096	0.3	error -10
13899.172	0.3	error -10
14298.192	0.3	error -10
14459.024	0.3	error -10
14619.62	0.3	error -10
15018.656	0.3	error -10
15580.208	0.3	error -10
15584.768	0.3	error -10
15660.496	0.3	error -10
15899.332	0.3	error -10
16137.948	0.3	error -10
16298.452	0.3	error -10
16459.476	0.3	error -10
16858.292	0.3	error -10
17018.524	0.3	error -10
17416.516	0.3	error -10
17577.608	0.3	error -10
18219.844	0.3	error -10
18224.4	0.3	error -10
18300.112	0.3	error -10
18538.652	0.3	error -10
18697.916	0.3	error -10
18858.996	0.3	error -10
19255.92	0.3	error -10
19416.812	0.3	error -10
19817.408	0.3	error -10
19978.084	0.3	error -10
20373.884	0.3	error -10
20853.12	0.3	error -10
20857.68	0.3	error -10
21172.856	0.3	error -10
21333.68	0.3	error -10
21431.968	1	error -100
