onset	duration	trial_type
0.104	0.3	error -10
147.112	0.3	error -10
288.164	0.3	error -10
439.852	0.3	error -10
589.716	0.3	error -10
742.42	0.3	error -10
898.108	0.3	error -10
1133.336	0.3	error -10
1446.576	0.3	error -10
1604.568	0.3	error -10
1762.42	0.3	error -10
2545.868	0.3	error -10
2550.216	0.3	error -10
2624.556	0.3	error -10
2781.816	0.3	error -10
3172.008	0.3	error -10
3328.688	0.3	error -10
3485.796	0.3	error -10
3642.636	0.3	error -10
4032.036	0.3	error -10
4188.712	0.3	error -10
4345.76	0.3	error -10
4502.656	0.3	error -10
4736.464	0.3	error -10
5206.968	0.3	error -10
5211.676	0.3	error -10
5216.048	0.3	error -10
5599.928	0.3	error -10
5757.232	0.3	error -10
5912.644	0.3	error -10
6461.716	0.3	error -10
6619.22	0.3	error -10
6777.052	0.3	error -10
7325.336	0.3	error -10
7717.28	0.3	error -10
7722	0.3	error -10
8029.952	0.3	error -10
8187.048	0.3	error -10
8342.156	0.3	error -10
8499.396	0.3	error -10
8890.828	0.3	error -10
9048.108	0.3	error -10
9205.176	0.3	error -10
9595.172	0.3	error -10
9752.032	0.3	error -10
10377.98	0.3	error -10
10382.732	0.3	error -10
10456.452	0.3	error -10
10613.296	0.3	error -10
10769.724	0.3	error -10
10925.428	0.3	error -10
11081.144	0.3	error -10
11238.424	0.3	error -10
11865.52	0.3	error -10
12022.976	0.3	error -10
12180.632	0.3	error -10
12338.696	0.3	error -10
12957.98	0.3	error -10
12962.496	0.3	error -10
13191.74	0.3	error -10
13423.564	0.3	error -10
13579.64	0.3	error -10
13735.7	0.3	error -10
14122.716	0.3	error -10
14271.38	0.3	error -10
14421.692	0.3	error -10
14947.288	0.3	error -10
15098.372	0.3	error -10
15483.46	0.3	error -10
15487.992	0.3	error -10
15560.068	0.3	error -10
15716.156	0.3	error -10
15872.216	0.3	error -10
16104.484	0.3	error -10
16260.1	0.3	error -10
16792.732	0.3	error -10
16946.232	0.3	error -10
17099.904	0.3	error -10
17253.908	0.3	error -10
17948.644	0.3	error -10
17952.988	0.3	error -10
18101.684	0.3	error -10
18257.544	0.3	error -10
18799.148	0.3	error -10
18954.872	0.3	error -10
19110.536	0.3	error -10
19496.984	0.3	error -10
19576.912	0.3	error -10
19729.744	0.3	error -10
20429.764	0.3	error -10
20434.516	0.3	error -10
20659.812	0.3	error -10
21044.664	0.3	error -10
21199.724	0.3	error -10
21509.608	0.3	error -10
21740.376	0.3	error -10
21895.62	0.3	error -10
22050.252	0.3	error -10
22205.276	0.3	error -10
22359.348	0.3	error -10
22586.956	0.3	error -10
23047.788	0.3	error -10
23052.356	0.3	error -10
23203.652	0.3	error -10
23587.54	0.3	error -10
23741.812	0.3	error -10
23896.912	0.3	error -10
24051.8	0.3	error -10
24592.236	0.3	error -10
24902.804	0.3	error -10
