onset	duration	trial_type
0.104	0.3	error -10
0.448	0.3	error -10
104.416	0.3	error -10
259.024	0.3	error -10
645.372	0.3	error -10
881.2	0.3	error -10
1039.068	0.3	error -10
1195.912	0.3	error -10
1919.696	0.3	error -10
1924.632	0.3	error -10
2079.712	0.3	error -10
2241.932	0.3	error -10
2402.772	0.3	error -10
2645.124	0.3	error -10
3046.34	0.3	error -10
3208.124	0.3	error -10
3291.224	0.3	error -10
3528.684	0.3	error -10
3769.036	0.3	error -10
3930.696	0.3	error -10
4495.168	0.3	error -10
4500.12	0.3	error -10
4655.188	0.3	error -10
5052.544	0.3	error -10
5214.996	0.3	error -10
5377.852	0.3	error -10
5782.296	0.3	error -10
5945.168	0.3	error -10
6108.168	0.3	error -10
6512.76	0.3	error -10
6675.376	0.3	error -10
7157.204	0.3	error -10
7161.908	0.3	error -10
7559.316	0.3	error -10
7721.596	0.3	error -10
7882.224	0.3	error -10
8043.88	0.3	error -10
8445.928	0.3	error -10
8607.612	0.3	error -10
8769.068	0.3	error -10
9330.832	0.3	error -10
9734.124	0.3	error -10
9738.9	0.3	error -10
9814.816	0.3	error -10
10218.856	0.3	error -10
10544.524	0.3	error -10
11111.804	0.3	error -10
11274.7	0.3	error -10
11840.508	0.3	error -10
12248.344	0.3	error -10
12253.072	0.3	error -10
12648.532	0.3	error -10
12810.624	0.3	error -10
13052.648	0.3	error -10
13213.684	0.3	error -10
13455.096	0.3	error -10
13780.048	0.3	error -10
13941.112	0.3	error -10
14104.008	0.3	error -10
14508.96	0.3	error -10
14915.6	0.3	error -10
14920.48	0.3	error -10
15158.2	0.3	error -10
15320.696	0.3	error -10
15563.716	0.3	error -10
15725.964	0.3	error -10
15888.036	0.3	error -10
16129.472	0.3	error -10
16291.532	0.3	error -10
16453.776	0.3	error -10
17014.144	0.3	error -10
17582.424	0.3	error -10
17587.18	0.3	error -10
17905.132	0.3	error -10
18068.148	0.3	error -10
18230.74	0.3	error -10
18392.4	0.3	error -10
18555.444	0.3	error -10
18959.52	0.3	error -10
19121.992	0.3	error -10
19285.448	0.3	error -10
20179.708	0.3	error -10
20184.416	0.3	error -10
1.268	1	error -100
