onset	duration	trial_type
0.104	0.3	error -10
40.1	0.3	error -10
178.164	0.3	error -10
542.928	0.3	error -10
700.496	0.3	error -10
781.56	0.3	error -10
1172.58	0.3	error -10
1330.84	0.3	error -10
1725.16	0.3	error -10
1729.812	0.3	error -10
2039.412	0.3	error -10
2197.324	0.3	error -10
2352.7	0.3	error -10
2509.76	0.3	error -10
2743.572	0.3	error -10
2902.848	0.3	error -10
3062.076	0.3	error -10
3614.3	0.3	error -10
3772.924	0.3	error -10
4326.62	0.3	error -10
4331.292	0.3	error -10
4482.544	0.3	error -10
4639.924	0.3	error -10
4797.368	0.3	error -10
5192.084	0.3	error -10
5352.688	0.3	error -10
5674.04	0.3	error -10
6233.364	0.3	error -10
6392.624	0.3	error -10
6871.636	0.3	error -10
6876.376	0.3	error -10
7110.668	0.3	error -10
7271.308	0.3	error -10
7431.408	0.3	error -10
7993.416	0.3	error -10
8154.456	0.3	error -10
8315.696	0.3	error -10
9435.828	0.3	error -10
9440.58	0.3	error -10
9514.416	0.3	error -10
9914.028	0.3	error -10
10073.736	0.3	error -10
10234.8	0.3	error -10
10395.852	0.3	error -10
10554.964	0.3	error -10
10715.596	0.3	error -10
10876.652	0.3	error -10
11117.236	0.3	error -10
11276.7	0.3	error -10
12074.792	0.3	error -10
12079.5	0.3	error -10
12154.604	0.3	error -10
12316.456	0.3	error -10
12717.88	0.3	error -10
12878.152	0.3	error -10
13040.192	0.3	error -10
13439.824	0.3	error -10
13601.12	0.3	error -10
13762.608	0.3	error -10
13921.852	0.3	error -10
14646.096	0.3	error -10
14650.844	0.3	error -10
14804.768	0.3	error -10
15125.408	0.3	error -10
15286.692	0.3	error -10
15447.936	0.3	error -10
16248.424	0.3	error -10
16409.112	0.3	error -10
16569.716	0.3	error -10
16730.188	0.3	error -10
17209.196	0.3	error -10
17214.14	0.3	error -10
17290.284	0.3	error -10
17686.852	0.3	error -10
17847.516	0.3	error -10
18007.376	0.3	error -10
18730.556	0.3	error -10
19054.908	0.3	error -10
19216.372	0.3	error -10
19780.4	0.3	error -10
19785.16	0.3	error -10
19940.8	0.3	error -10
20102.988	0.3	error -10
20665.608	0.3	error -10
20826.896	0.3	error -10
21227.816	0.3	error -10
21388.112	0.3	error -10
