onset	duration	trial_type
0.104	0.3	error -10
0.448	0.3	error -10
185.548	0.3	error -10
335.228	0.3	error -10
489.496	0.3	error -10
966	0.3	error -10
970.528	0.3	error -10
1122.34	0.3	error -10
1202.868	0.3	error -10
1600.86	0.3	error -10
1759.156	0.3	error -10
1998.132	0.3	error -10
2158.16	0.3	error -10
2872.824	0.3	error -10
2955.144	0.3	error -10
3434.552	0.3	error -10
3750.304	0.3	error -10
4070.008	0.3	error -10
4309.04	0.3	error -10
4469.512	0.3	error -10
4786.86	0.3	error -10
4948.088	0.3	error -10
5108.58	0.3	error -10
5269.628	0.3	error -10
5670.276	0.3	error -10
6071.956	0.3	error -10
6076.72	0.3	error -10
6393.2	0.3	error -10
6631.576	0.3	error -10
6792.264	0.3	error -10
6952.692	0.3	error -10
7113.148	0.3	error -10
7270.992	0.3	error -10
7430.832	0.3	error -10
7591.024	0.3	error -10
7750.904	0.3	error -10
8147.536	0.3	error -10
8708.232	0.3	error -10
8713.392	0.3	error -10
9266.868	0.3	error -10
9426.548	0.3	error -10
9588.024	0.3	error -10
9986.808	0.3	error -10
10148.136	0.3	error -10
10308.968	0.3	error -10
10470.012	0.3	error -10
10868.468	0.3	error -10
11348.48	0.3	error -10
11353.072	0.3	error -10
11357.808	0.3	error -10
11750.452	0.3	error -10
11911.332	0.3	error -10
12072.012	0.3	error -10
12232.46	0.3	error -10
12394.068	0.3	error -10
12553.712	0.3	error -10
12795.116	0.3	error -10
12957.236	0.3	error -10
13359	0.3	error -10
13520.428	0.3	error -10
13923.872	0.3	error -10
13928.592	0.3	error -10
14244.62	0.3	error -10
14404.304	0.3	error -10
14564.992	0.3	error -10
14961.796	0.3	error -10
15121.848	0.3	error -10
15281.704	0.3	error -10
15443.012	0.3	error -10
16003.212	0.3	error -10
16163.86	0.3	error -10
16565.104	0.3	error -10
16569.66	0.3	error -10
16644.796	0.3	error -10
17042.456	0.3	error -10
17202.936	0.3	error -10
17363.228	0.3	error -10
17921.34	0.3	error -10
18080.444	0.3	error -10
18241.136	0.3	error -10
18400.596	0.3	error -10
18561.1	0.3	error -10
19123.46	0.3	error -10
19128	0.3	error -10
19281.884	0.3	error -10
19442.564	0.3	error -10
19603.292	0.3	error -10
19764.304	0.3	error -10
19924.376	0.3	error -10
20163.98	0.3	error -10
20325.244	0.3	error -10
20885.368	0.3	error -10
21046.492	0.3	error -10
21208.272	0.3	error -10
21686.396	0.3	error -10
21690.728	0.3	error -10
21767.284	0.3	error -10
21928.56	0.3	error -10
22087.636	0.3	error -10
22248.084	0.3	error -10
22487.74	0.3	error -10
22648.732	0.3	error -10
22809.428	0.3	error -10
22969.08	0.3	error -10
23130.5	0.3	error -10
23371.936	0.3	error -10
23531.236	0.3	error -10
23692.868	0.3	error -10
24260.412	0.3	error -10
24265.14	0.3	error -10
24340.692	0.3	error -10
24583.104	0.3	error -10
24822.308	0.3	error -10
1.268	1	error -100
