onset	duration	trial_type
0.104	0.3	error -10
351.692	0.3	error -10
355.852	0.3	error -10
797.108	0.3	error -10
801.404	0.3	error -10
944.312	0.3	error -10
1097.956	0.3	error -10
1491.784	0.3	error -10
1651.232	0.3	error -10
1810.436	0.3	error -10
2447.016	0.3	error -10
2451.712	0.3	error -10
2764.86	0.3	error -10
2924.764	0.3	error -10
3242.208	0.3	error -10
3401.448	0.3	error -10
3796.94	0.3	error -10
3956.76	0.3	error -10
4592.292	0.3	error -10
4990.792	0.3	error -10
4995.332	0.3	error -10
5308.7	0.3	error -10
5469.404	0.3	error -10
5626.392	0.3	error -10
5786.688	0.3	error -10
6183.096	0.3	error -10
6342.972	0.3	error -10
6502.996	0.3	error -10
6977.248	0.3	error -10
7137.32	0.3	error -10
7614.38	0.3	error -10
7618.72	0.3	error -10
7694	0.3	error -10
8087.7	0.3	error -10
8248.8	0.3	error -10
8409.048	0.3	error -10
8569.736	0.3	error -10
8728.784	0.3	error -10
9127.052	0.3	error -10
9366.44	0.3	error -10
9526.452	0.3	error -10
10163.964	0.3	error -10
10168.552	0.3	error -10
10402.596	0.3	error -10
10562.448	0.3	error -10
10800.672	0.3	error -10
11199.656	0.3	error -10
11359.928	0.3	error -10
11758.14	0.3	error -10
11918.232	0.3	error -10
12314.412	0.3	error -10
12713.696	0.3	error -10
12718.248	0.3	error -10
12872.352	0.3	error -10
13031.584	0.3	error -10
13427.416	0.3	error -10
13587.74	0.3	error -10
13986.784	0.3	error -10
14147.852	0.3	error -10
14547.468	0.3	error -10
14708.164	0.3	error -10
15268.588	0.3	error -10
15273.14	0.3	error -10
15426.192	0.3	error -10
15634.96	0.3	error -10
15786.244	0.3	error -10
16186.484	0.3	error -10
16347.924	0.3	error -10
16747.324	0.3	error -10
16908.36	0.3	error -10
17309.2	0.3	error -10
17872.028	0.3	error -10
17876.804	0.3	error -10
18030.064	0.3	error -10
18190.552	0.3	error -10
18590.004	0.3	error -10
18750.68	0.3	error -10
19150.732	0.3	error -10
19311.392	0.3	error -10
19709.068	0.3	error -10
19869.396	0.3	error -10
20431.556	0.3	error -10
20435.916	0.3	error -10
20590.62	0.3	error -10
20987.94	0.3	error -10
21148.424	0.3	error -10
21548.376	0.3	error -10
21709.24	0.3	error -10
22109.012	0.3	error -10
22267.884	0.3	error -10
22993.604	0.3	error -10
22998.324	0.3	error -10
23231.76	0.3	error -10
23393.2	0.3	error -10
23793.408	0.3	error -10
23954.452	0.3	error -10
24115.544	0.3	error -10
24354.84	0.3	error -10
24511.328	0.3	error -10
