onset	duration	trial_type
0.104	0.3	error -10
80.912	0.3	error -10
460.476	0.3	error -10
538.992	0.3	error -10
691.32	0.3	error -10
1157.472	0.3	error -10
1465.756	0.3	error -10
1622.644	0.3	error -10
1778.676	0.3	error -10
2011.076	0.3	error -10
2168.372	0.3	error -10
2325.412	0.3	error -10
2715.504	0.3	error -10
3030.072	0.3	error -10
3187.164	0.3	error -10
3812.628	0.3	error -10
3817.144	0.3	error -10
3970.008	0.3	error -10
4206.256	0.3	error -10
4365.936	0.3	error -10
4683.22	0.3	error -10
4921.204	0.3	error -10
5080.292	0.3	error -10
5473.5	0.3	error -10
5630.8	0.3	error -10
6023.236	0.3	error -10
6417.94	0.3	error -10
6422.304	0.3	error -10
6574.616	0.3	error -10
6732.892	0.3	error -10
6891.18	0.3	error -10
7284.472	0.3	error -10
7364.816	0.3	error -10
7601.756	0.3	error -10
7836.764	0.3	error -10
7994.996	0.3	error -10
8153.68	0.3	error -10
8547.712	0.3	error -10
9024.368	0.3	error -10
9100.292	0.3	error -10
9259.38	0.3	error -10
9575.3	0.3	error -10
9733.912	0.3	error -10
10128.176	0.3	error -10
10286.664	0.3	error -10
10757.84	0.3	error -10
10916.52	0.3	error -10
11075.928	0.3	error -10
11633.576	0.3	error -10
11638.256	0.3	error -10
12026.304	0.3	error -10
12183.884	0.3	error -10
12579.496	0.3	error -10
12739.136	0.3	error -10
13135.484	0.3	error -10
13294.724	0.3	error -10
13690.752	0.3	error -10
14090.684	0.3	error -10
14404.124	0.3	error -10
14563.376	0.3	error -10
14958.544	0.3	error -10
15116.852	0.3	error -10
15511.492	0.3	error -10
15670.524	0.3	error -10
16065.144	0.3	error -10
16223.816	0.3	error -10
16779.084	0.3	error -10
16783.424	0.3	error -10
17169.724	0.3	error -10
17327.976	0.3	error -10
17723.632	0.3	error -10
17882.5	0.3	error -10
18277.104	0.3	error -10
18434.212	0.3	error -10
18828.96	0.3	error -10
19307.056	0.3	error -10
19541.976	0.3	error -10
19700.688	0.3	error -10
20095.056	0.3	error -10
20254.104	0.3	error -10
20648.5	0.3	error -10
20807.34	0.3	error -10
21123.972	0.3	error -10
21283.208	0.3	error -10
21838.492	0.3	error -10
21842.66	0.3	error -10
22075.084	0.3	error -10
22471.42	0.3	error -10
22630.084	0.3	error -10
23025.864	0.3	error -10
23185.12	0.3	error -10
23582.136	0.3	error -10
23741.444	0.3	error -10
24135.284	0.3	error -10
24453.436	0.3	error -10
24689.456	0.3	error -10
24846.708	0.3	error -10
25242.288	0.3	error -10
25400.896	0.3	error -10
25796.472	0.3	error -10
25955.924	0.3	error -10
26351.568	0.3	error -10
26431.904	0.3	error -10
