onset	duration	trial_type
0.104	0.3	error -10
0.448	0.3	error -10
98.864	0.3	error -10
247.792	0.3	error -10
396.24	0.3	error -10
693.036	0.3	error -10
844.832	0.3	error -10
1601.14	0.3	error -10
1605.12	0.3	error -10
1751.936	0.3	error -10
1905.168	0.3	error -10
2058.728	0.3	error -10
2212.6	0.3	error -10
2366.22	0.3	error -10
2519.264	0.3	error -10
2669.5	0.3	error -10
2820.932	0.3	error -10
2970.98	0.3	error -10
3428.66	0.3	error -10
3575.524	0.3	error -10
3728.556	0.3	error -10
4266.132	0.3	error -10
4270.236	0.3	error -10
4803.156	0.3	error -10
5946.58	0.3	error -10
5951.132	0.3	error -10
6096.812	0.3	error -10
6555.944	0.3	error -10
6560.12	0.3	error -10
6706.6	0.3	error -10
6859.028	0.3	error -10
6859.372	0.3	error -10
7011.484	0.3	error -10
7164.468	0.3	error -10
7317.116	0.3	error -10
7470.168	0.3	error -10
7625.608	0.3	error -10
7858.044	0.3	error -10
8013.68	0.3	error -10
8168.96	0.3	error -10
8324.292	0.3	error -10
8479.376	0.3	error -10
8634.96	0.3	error -10
8790.404	0.3	error -10
9251.508	0.3	error -10
9255.84	0.3	error -10
9260.008	0.3	error -10
9408.424	0.3	error -10
10027.224	0.3	error -10
10336.948	0.3	error -10
11027.988	0.3	error -10
11182.252	0.3	error -10
11336.064	0.3	error -10
11873.028	0.3	error -10
11877.38	0.3	error -10
11949.028	0.3	error -10
12102.036	0.3	error -10
12255.276	0.3	error -10
12331.248	0.3	error -10
12715.536	0.3	error -10
12869.944	0.3	error -10
13023.16	0.3	error -10
13172.82	0.3	error -10
13321.612	0.3	error -10
14470.636	0.3	error -10
14475.004	0.3	error -10
14701.192	0.3	error -10
15316.752	0.3	error -10
15471.528	0.3	error -10
16090.228	0.3	error -10
16245.208	0.3	error -10
17173.48	0.3	error -10
17177.648	0.3	error -10
18101	0.3	error -10
18255.204	0.3	error -10
18409.204	0.3	error -10
19330.624	0.3	error -10
19786.048	0.3	error -10
19790.416	0.3	error -10
20248.936	0.3	error -10
20403.984	0.3	error -10
21940.908	0.3	error -10
22403.664	0.3	error -10
22407.84	0.3	error -10
22557.668	0.3	error -10
22868.692	0.3	error -10
23024.06	0.3	error -10
23567.62	0.3	error -10
23571.96	0.3	error -10
1.268	1	error -100
6860.192	1	error -100
