onset	duration	trial_type
0.104	0.3	error -10
140.012	0.3	error -10
144.756	0.3	error -10
288.424	0.3	error -10
439.52	0.3	error -10
593.152	0.3	error -10
746.836	0.3	error -10
902.312	0.3	error -10
1291.924	0.3	error -10
1449.26	0.3	error -10
1606.732	0.3	error -10
1763.868	0.3	error -10
2550.576	0.3	error -10
2625.496	0.3	error -10
2782.584	0.3	error -10
3171.896	0.3	error -10
3329.544	0.3	error -10
3486.436	0.3	error -10
3643.492	0.3	error -10
3800.708	0.3	error -10
4353.936	0.3	error -10
4510.364	0.3	error -10
4589.832	0.3	error -10
5063.72	0.3	error -10
5068.232	0.3	error -10
5142.976	0.3	error -10
5301.424	0.3	error -10
5460.072	0.3	error -10
6091.496	0.3	error -10
6250.796	0.3	error -10
6409.848	0.3	error -10
6569.916	0.3	error -10
6964.14	0.3	error -10
7279.452	0.3	error -10
7756.104	0.3	error -10
7760.644	0.3	error -10
7835.612	0.3	error -10
7994.84	0.3	error -10
8154.548	0.3	error -10
8313.82	0.3	error -10
8473.092	0.3	error -10
8868.308	0.3	error -10
9024.632	0.3	error -10
9184.52	0.3	error -10
9342.828	0.3	error -10
9501.936	0.3	error -10
10222.052	0.3	error -10
10226.836	0.3	error -10
10302.772	0.3	error -10
10940.544	0.3	error -10
11099.86	0.3	error -10
11260.504	0.3	error -10
11421.608	0.3	error -10
11582.668	0.3	error -10
11978.984	0.3	error -10
12139.448	0.3	error -10
12300.116	0.3	error -10
12860.872	0.3	error -10
12865.632	0.3	error -10
12940.324	0.3	error -10
13736.92	0.3	error -10
13895.916	0.3	error -10
14055.78	0.3	error -10
14214.82	0.3	error -10
14772.12	0.3	error -10
14931.604	0.3	error -10
15488.804	0.3	error -10
15493.556	0.3	error -10
15646.592	0.3	error -10
15805.68	0.3	error -10
15965.344	0.3	error -10
16125.184	0.3	error -10
16680.932	0.3	error -10
16841.408	0.3	error -10
16998.74	0.3	error -10
17156.208	0.3	error -10
